date,item,sales
2017-05-19,5,21
2017-05-20,5,32
2017-05-21,5,28
2017-05-22,5,22
2017-05-23,5,20
2017-05-24,5,25
2017-05-25,5,14
2017-05-26,5,19
2017-05-27,5,23
2017-05-28,5,23
2017-05-29,5,17
2017-05-30,5,20
2017-05-31,5,27
2017-06-01,5,27
2017-06-02,5,19
2017-06-03,5,27
2017-06-04,5,36
2017-06-05,5,21
2017-06-06,5,20
2017-06-07,5,21
2017-06-08,5,24
2017-06-09,5,24
2017-06-10,5,27
2017-06-11,5,25
2017-06-12,5,25
2017-06-13,5,32
2017-06-14,5,21
2017-06-15,5,22
2017-06-16,5,33
2017-06-17,5,23
2017-06-18,5,20
2017-06-19,5,19
2017-06-20,5,24
2017-06-21,5,17
2017-06-22,5,20
2017-06-23,5,24
2017-06-24,5,20
2017-06-25,5,24
2017-06-26,5,16
2017-06-27,5,16
2017-06-28,5,14
2017-06-29,5,23
2017-06-30,5,22
2017-07-01,5,26
2017-07-02,5,26
2017-07-03,5,18
2017-07-04,5,23
2017-07-05,5,22
2017-07-06,5,26
2017-07-07,5,21
2017-07-08,5,25
2017-07-09,5,23
2017-07-10,5,18
2017-07-11,5,12
2017-07-12,5,22
2017-07-13,5,23
2017-07-14,5,20
2017-07-15,5,37
2017-07-16,5,25
2017-07-17,5,21
2017-07-18,5,19
2017-07-19,5,16
2017-07-20,5,29
2017-07-21,5,17
2017-07-22,5,26
2017-07-23,5,21
2017-07-24,5,23
2017-07-25,5,25
2017-07-26,5,22
2017-07-27,5,25
2017-07-28,5,28
2017-07-29,5,27
2017-07-30,5,22
2017-07-31,5,11
2017-08-01,5,18
2017-08-02,5,13
2017-08-03,5,22
2017-08-04,5,21
2017-08-05,5,18
2017-08-06,5,21
2017-08-07,5,15
2017-08-08,5,16
2017-08-09,5,20
2017-08-10,5,19
2017-08-11,5,25
2017-08-12,5,25
2017-08-13,5,25
2017-08-14,5,22
2017-08-15,5,16
2017-08-16,5,21
2017-08-17,5,21
2017-08-18,5,27
2017-08-19,5,19
2017-08-20,5,26
2017-08-21,5,15
2017-08-22,5,21
2017-08-23,5,25
2017-08-24,5,24
2017-08-25,5,18
2017-08-26,5,19
2017-08-27,5,28
2017-08-28,5,19
2017-08-29,5,16
2017-08-30,5,18
2017-08-31,5,24
2017-09-01,5,26
2017-09-02,5,25
2017-09-03,5,23
2017-09-04,5,17
2017-09-05,5,7
2017-09-06,5,19
2017-09-07,5,25
2017-09-08,5,12
2017-09-09,5,26
2017-09-10,5,23
2017-09-11,5,13
2017-09-12,5,17
2017-09-13,5,20
2017-09-14,5,18
2017-09-15,5,18
2017-09-16,5,22
2017-09-17,5,25
2017-09-18,5,14
2017-09-19,5,18
2017-09-20,5,16
2017-09-21,5,16
2017-09-22,5,20
2017-09-23,5,28
2017-09-24,5,35
2017-09-25,5,14
2017-09-26,5,15
2017-09-27,5,19
2017-09-28,5,21
2017-09-29,5,18
2017-09-30,5,19
2017-10-01,5,20
2017-10-02,5,15
2017-10-03,5,22
2017-10-04,5,15
2017-10-05,5,19
2017-10-06,5,22
2017-10-07,5,19
2017-10-08,5,20
2017-10-09,5,14
2017-10-10,5,14
2017-10-11,5,17
2017-10-12,5,12
2017-10-13,5,14
2017-10-14,5,28
2017-10-15,5,18
2017-10-16,5,12
2017-10-17,5,13
2017-10-18,5,21
2017-10-19,5,11
2017-10-20,5,22
2017-10-21,5,31
2017-10-22,5,19
2017-10-23,5,16
2017-10-24,5,12
2017-10-25,5,23
2017-10-26,5,26
2017-10-27,5,22
2017-10-28,5,16
2017-10-29,5,21
2017-10-30,5,14
2017-10-31,5,17
2017-11-01,5,11
2017-11-02,5,18
2017-11-03,5,15
2017-11-04,5,21
2017-11-05,5,28
2017-11-06,5,15
2017-11-07,5,17
2017-11-08,5,18
2017-11-09,5,16
2017-11-10,5,15
2017-11-11,5,22
2017-11-12,5,28
2017-11-13,5,12
2017-11-14,5,15
2017-11-15,5,19
2017-11-16,5,19
2017-11-17,5,20
2017-11-18,5,26
2017-11-19,5,20
2017-11-20,5,15
2017-11-21,5,20
2017-11-22,5,14
2017-11-23,5,23
2017-11-24,5,24
2017-11-25,5,25
2017-11-26,5,32
2017-11-27,5,20
2017-11-28,5,18
2017-11-29,5,9
2017-11-30,5,20
2017-12-01,5,13
2017-12-02,5,18
2017-12-03,5,19
2017-12-04,5,13
2017-12-05,5,16
2017-12-06,5,15
2017-12-07,5,10
2017-12-08,5,6
2017-12-09,5,14
2017-12-10,5,18
2017-12-11,5,11
2017-12-12,5,13
2017-12-13,5,16
2017-12-14,5,9
2017-12-15,5,23
2017-12-16,5,23
2017-12-17,5,16
2017-12-18,5,10
2017-12-19,5,9
2017-12-20,5,11
2017-12-21,5,14
2017-12-22,5,6
2017-12-23,5,19
2017-12-24,5,15
2017-12-25,5,12
2017-12-26,5,10
2017-12-27,5,6
2017-12-28,5,15
2017-12-29,5,17
2017-12-30,5,22
2017-12-31,5,17
